,albid,artid,category,pid,prev_albid,prev_artid,prev_traid,prev_year,traid,userid,year
167840,723,124,7,521,2320,405,3344,40,866,413,58
627254,388,124,7,521,723,124,866,58,1859,413,15
1086668,751,326,7,521,388,124,1859,15,1455,413,58
256499,63,53,7,521,751,326,1455,58,2872,413,4
715913,1273,18,7,521,63,53,2872,4,2598,413,36
1175327,1347,358,7,521,1273,18,2598,36,3345,413,19
1634741,0,0,7,521,1347,358,3345,19,0,413,0
66893,0,0,0,522,3452,1710,5072,58,0,414,0
162002,2321,746,0,522,0,0,0,0,3346,414,58
621416,577,396,0,522,2321,746,3346,58,3347,414,38
1080830,701,53,0,522,577,396,3347,38,837,414,7
1540244,409,171,0,522,701,53,837,7,3348,414,12
1999658,1098,264,0,522,409,171,3348,12,1383,414,24
251083,163,72,0,522,1098,264,1383,24,1019,414,12
94315,2322,90,9,523,3452,1710,5072,58,3349,415,11
188416,2323,1202,9,523,2322,90,3349,11,3350,415,38
275511,152,124,9,523,2323,1202,3350,38,3351,415,15
348604,2324,1203,9,523,152,124,3351,15,3352,415,11
400882,2325,1204,9,523,2324,1203,3352,11,3353,415,30
431759,2033,1081,9,523,2325,1204,3353,30,3354,415,38
447121,2324,1203,9,523,2033,1081,3354,38,3355,415,11
453832,0,0,9,523,2324,1203,3355,11,0,415,0
913246,111,90,9,523,0,0,0,0,3356,415,15
1372660,2326,1205,9,523,111,90,3356,15,3357,415,7
61444,381,280,4,524,3452,1710,5072,58,429,283,30
520858,2185,141,4,524,381,280,429,30,3110,283,58
980272,462,334,4,524,2185,141,3110,58,3358,283,58
1439686,53,43,4,524,462,334,3358,58,357,283,7
1899100,2327,401,4,524,53,43,357,7,3359,283,16
2358514,1621,696,4,524,2327,401,3359,16,2190,283,30
156763,997,249,4,524,1621,696,2190,30,1249,283,38
616177,2328,1009,4,524,997,249,1249,38,3360,283,58
1075591,408,184,4,524,2328,1009,3360,58,462,283,12
1535005,0,0,4,524,408,184,462,12,0,283,0
1994419,339,257,4,524,0,0,0,0,382,283,58
2453833,2329,1206,4,524,339,257,382,58,3361,283,7
2913247,110,53,4,524,2329,1206,3361,7,116,283,7
3372661,1098,264,4,524,110,53,116,7,1383,283,24
3832075,221,174,4,524,1098,264,1383,24,3362,283,35
4291489,213,95,4,524,221,174,3362,35,237,283,13
25743,2330,863,0,525,3452,1710,5072,58,3363,416,3
485157,2331,1207,0,525,2330,863,3363,3,3364,416,38
944571,1847,19,0,525,2331,1207,3364,38,2562,416,13
122403,125,100,0,525,1847,19,2562,13,132,416,58
35207,236,187,0,526,3452,1710,5072,58,262,417,11
494621,2332,1208,0,526,236,187,262,11,3365,417,30
131512,997,249,0,526,2332,1208,3365,30,1249,417,38
590926,2333,549,0,526,997,249,1249,38,3366,417,11
1050340,2334,521,0,526,2333,549,3366,11,3367,417,15
1509754,213,95,0,526,2334,521,3367,15,237,417,13
1969168,2335,652,0,526,213,95,237,13,3368,417,35
222842,2276,992,0,526,2335,652,3368,35,3369,417,35
304642,0,0,0,526,2276,992,3369,35,0,417,0
764056,1113,632,0,526,0,0,0,0,3370,417,30
1223470,2336,1209,0,526,1113,632,3370,30,3371,417,36
369785,110,53,0,526,2336,1209,3371,36,116,417,7
413567,780,184,0,526,110,53,116,7,938,417,12
86679,293,229,0,527,3452,1710,5072,58,369,418,30
181042,758,85,0,527,293,229,369,30,908,418,5
640456,2337,382,0,527,758,85,908,5,3372,418,35
1099870,1401,344,0,527,2337,382,3372,35,1824,418,35
268679,765,213,0,527,1401,344,1824,35,2649,418,2
728093,444,55,0,527,765,213,2649,2,2397,418,30
1187507,0,0,0,527,444,55,2397,30,0,418,0
1646921,209,170,0,527,0,0,0,0,230,418,12
2106335,1648,232,0,527,209,170,230,12,2228,418,58
2565749,263,207,0,527,1648,232,2228,58,3373,418,12
342912,296,231,0,527,263,207,3373,12,327,418,11
41411,102,72,0,528,3452,1710,5072,58,106,419,15
500825,2338,95,0,528,102,72,106,15,3374,419,16
960239,1998,434,0,528,2338,95,3374,16,2819,419,19
1419653,2339,303,0,528,1998,434,2819,19,3375,419,58
1879067,450,326,0,528,2339,303,3375,58,513,419,58
2338481,2340,35,0,528,450,326,513,58,3376,419,32
2797895,1223,3,0,528,2340,35,3376,32,1569,419,58
3257309,154,65,0,528,1223,3,1569,58,3377,419,11
3716723,0,0,0,528,154,65,3377,11,0,419,0
137477,2341,468,0,528,0,0,0,0,3378,419,58
596891,1961,492,0,528,2341,468,3378,58,3379,419,58
1056305,997,249,0,528,1961,492,3379,58,3380,419,38
1515719,2342,871,0,528,997,249,3380,38,3381,419,58
1975133,163,72,0,528,2342,871,3381,58,1019,419,12
2434547,2343,405,0,528,163,72,1019,12,3382,419,45
63243,2020,1073,0,529,3452,1710,5072,58,2852,420,35
158492,0,0,0,529,2020,1073,2852,35,0,420,0
247838,2344,1083,0,529,0,0,0,0,3383,420,19
325479,553,384,0,529,2344,1083,3383,19,656,420,15
384529,2345,1210,0,529,553,384,656,15,3384,420,10
843943,484,104,0,529,2345,1210,3384,10,1174,420,29
422230,222,86,0,529,484,104,1174,29,1917,420,16
442398,2346,1211,0,529,222,86,1917,16,3385,420,13
451796,2347,1212,0,529,2346,1211,3385,13,3386,420,58
45281,0,0,8,530,3452,1710,5072,58,1298,421,21
504695,0,0,8,530,0,0,1298,21,612,421,2
964109,529,0,8,530,0,0,612,2,1111,421,21
1423523,530,0,8,530,529,0,1111,21,610,421,26
1882937,4,0,8,530,530,0,610,26,4,421,0
2342351,530,0,8,530,4,0,4,0,2994,421,26
2801765,6,0,8,530,530,0,2994,26,6,421,3
141207,6,0,8,530,6,0,6,3,3185,421,21
600621,529,0,8,530,6,0,3185,21,1113,421,21
1060035,4,0,8,530,529,0,1113,21,621,421,0
1519449,533,0,8,530,4,0,621,0,615,421,2
1978863,530,0,8,530,533,0,615,2,1115,421,26
2438277,532,0,8,530,530,0,1115,26,617,421,58
231829,532,0,8,530,532,0,617,58,609,421,58
691243,531,0,8,530,532,0,609,58,605,421,34
1150657,530,0,8,530,531,0,605,34,1299,421,26
1610071,532,0,8,530,530,0,1299,26,1297,421,58
312100,0,0,8,530,532,0,1297,58,0,421,0
771514,530,0,8,530,0,0,0,0,640,421,26
1230928,0,0,8,530,530,0,640,26,624,421,2
66100,1166,188,0,531,3452,1710,5072,58,1483,422,58
161242,2348,1213,0,531,1166,188,1483,58,3387,422,35
250377,2337,382,0,531,2348,1213,3387,35,3372,422,35
327623,297,117,0,531,2337,382,3372,35,1296,422,11
386060,0,0,0,531,297,117,1296,11,0,422,0
845474,765,213,0,531,0,0,0,0,2649,422,2
1304888,915,580,0,531,765,213,2649,2,1127,422,58
423133,2349,1214,0,531,915,580,1127,58,3388,422,35
882547,387,286,0,531,2349,1214,3388,35,3389,422,30
1341961,1198,722,0,531,387,286,3389,30,1529,422,38
44324,2350,1215,6,532,3452,1710,5072,58,3390,423,45
503738,0,0,6,532,2350,1215,3390,45,0,423,0
140283,2351,165,6,532,0,0,0,0,3391,423,58
599697,1694,18,6,532,2351,165,3391,58,2370,423,15
230976,293,229,6,532,1694,18,2370,15,2351,423,16
690390,111,90,6,532,293,229,2351,16,117,423,15
1149804,13,10,6,532,111,90,117,15,3392,423,7
1609218,2352,35,6,532,13,10,3392,7,3393,423,19
311401,152,124,6,532,2352,35,3393,19,731,423,15
374515,2353,1216,6,532,152,124,731,15,3394,423,11
416327,296,231,6,532,2353,1216,3394,11,327,423,11
875741,783,510,6,532,296,231,327,11,943,423,43
33950,1977,1050,0,533,3452,1710,5072,58,2790,424,36
130304,1073,23,0,533,1977,1050,2790,36,1353,424,29
589718,2354,1217,0,533,1073,23,1353,29,3395,424,36
1049132,2355,672,0,533,2354,1217,3395,36,3396,424,35
1508546,1326,23,0,533,2355,672,3396,35,3012,424,29
221716,0,0,0,533,1326,23,3012,29,1298,424,21
681130,335,16,0,533,0,0,1298,21,2969,424,34
1140544,947,593,0,533,335,16,2969,34,1180,424,14
1599958,2356,212,0,533,947,593,1180,14,3397,424,32
303687,529,0,0,533,2356,212,3397,32,600,424,21
369095,0,0,0,533,529,0,600,21,0,424,0
413153,2357,86,0,533,0,0,0,0,3398,424,7
49239,261,206,0,534,3452,1710,5072,58,288,425,29
508653,263,207,0,534,261,206,288,29,290,425,5
968067,1966,85,0,534,263,207,290,5,3399,425,2
1427481,2358,17,0,534,1966,85,3399,2,3400,425,9
145016,26,11,0,534,2358,17,3400,9,3401,425,3
235381,0,0,0,534,26,11,3401,3,0,425,0
694795,793,170,0,534,0,0,0,0,959,425,38
1154209,1936,1035,0,534,793,170,959,38,3402,425,14
315044,2359,128,0,534,1936,1035,3402,14,3403,425,36
8021,0,0,0,535,3452,1710,5072,58,0,426,0
105297,2360,593,0,535,0,0,0,0,3404,426,32
198665,2361,1218,0,535,2360,593,3404,32,3405,426,35
284400,2362,1219,0,535,2361,1218,3405,35,3406,426,35
743814,1977,1050,0,535,2362,1219,3406,35,2790,426,36
1203228,1746,30,0,535,1977,1050,2790,36,3407,426,33
1662642,2363,1220,0,535,1746,30,3407,33,3408,426,35
355320,2364,1221,0,535,2363,1220,3408,35,3409,426,58
814734,2019,512,0,535,2364,1221,3409,58,2849,426,35
1274148,2365,352,0,535,2019,512,2849,35,3410,426,58
13690,2366,59,0,536,3452,1710,5072,58,3411,427,11
473104,2367,1222,0,536,2366,59,3411,11,3412,427,28
110768,2368,781,0,536,2367,1222,3412,28,3413,427,14
203718,806,23,0,536,2368,781,3413,14,974,427,28
663132,1708,64,0,536,806,23,974,28,2331,427,6
288585,1977,1050,0,536,1708,64,2331,6,2790,427,36
358318,1539,589,0,536,1977,1050,2790,36,2060,427,11
817732,1312,81,0,536,1539,589,2060,11,1887,427,16
1277146,2369,1222,0,536,1312,81,1887,16,3414,427,35
1736560,2097,1109,0,536,2369,1222,3414,35,3415,427,38
2195974,2301,1073,0,536,2097,1109,3415,38,3314,427,35
2655388,2370,866,0,536,2301,1073,3314,35,3416,427,12
406870,2371,1222,0,536,2370,866,3416,12,3417,427,8
866284,0,0,0,536,2371,1222,3417,8,0,427,0
1325698,2372,778,0,536,0,0,0,0,3418,427,36
434849,529,0,0,536,2372,778,3418,36,611,427,21
448543,2373,155,0,536,529,0,611,21,3419,427,13
67523,2159,538,1,537,3452,1710,5072,58,3068,428,18
526937,163,72,1,537,2159,538,3068,18,364,428,12
162609,2374,65,1,537,163,72,364,12,3420,428,35
251640,515,53,1,537,2374,65,3420,35,583,428,16
711054,2375,450,1,537,515,53,583,16,3421,428,58
328680,0,0,1,537,2375,450,3421,58,0,428,0
12811,0,0,8,538,3452,1710,5072,58,612,283,2
472225,531,0,8,538,0,0,612,2,605,283,34
931639,532,0,8,538,531,0,605,34,617,283,58
1391053,6,0,8,538,532,0,617,58,378,283,3
1850467,0,0,8,538,6,0,378,3,616,283,21
2309881,530,0,8,538,0,0,616,21,606,283,26
2769295,6,0,8,538,530,0,606,26,6,283,3
3228709,4,0,8,538,6,0,6,3,4,283,0
3688123,532,0,8,538,4,0,4,0,1112,283,58
4147537,529,0,8,538,532,0,1112,58,1114,283,21
4606951,0,0,8,538,529,0,1114,21,635,283,26
5066365,530,0,8,538,0,0,635,26,622,283,26
109918,6,0,8,538,530,0,622,26,620,283,3
569332,530,0,8,538,6,0,620,3,610,283,26
1028746,529,0,8,538,530,0,610,26,608,283,21
1488160,0,0,8,538,529,0,608,21,1298,283,21
1947574,0,0,8,538,0,0,1298,21,639,283,2
2406988,0,0,8,538,0,0,639,2,0,283,0
74467,1786,976,0,539,3452,1710,5072,58,3422,393,36
533881,1057,652,0,539,1786,976,3422,36,3423,393,30
993295,2376,1223,0,539,1057,652,3423,30,3424,393,58
169283,2377,1224,0,539,2376,1223,3424,58,3425,393,36
257840,689,459,0,539,2377,1224,3425,36,824,393,24
717254,0,0,0,539,689,459,824,24,0,393,0
1176668,1889,998,0,539,0,0,0,0,2630,393,58
1636082,206,166,0,539,1889,998,2630,58,2607,393,27
2095496,543,208,0,539,206,166,2607,27,646,393,58
60746,1998,434,1,540,3452,1710,5072,58,3426,429,43
520160,2378,1225,1,540,1998,434,3426,43,3427,429,32
979574,838,275,1,540,2378,1225,3427,32,1014,429,45
1438988,1670,538,1,540,838,275,1014,45,2271,429,58
156092,2379,1027,1,540,1670,538,2271,58,3428,429,58
245636,2079,320,1,540,2379,1027,3428,58,2947,429,43
705050,1428,823,1,540,2079,320,2947,43,1876,429,58
1164464,1823,74,1,540,1428,823,1876,58,2523,429,58
323627,2380,1226,1,540,1823,74,2523,58,3429,429,37
783041,2381,146,1,540,2380,1226,3429,37,3430,429,21
1242455,2382,420,1,540,2381,146,3430,21,3431,429,8
1701869,1925,1028,1,540,2382,420,3431,8,3432,429,47
2161283,1900,303,1,540,1925,1028,3432,47,3433,429,58
2620697,2036,1083,1,540,1900,303,3433,58,2879,429,45
383213,2341,468,1,540,2036,1083,2879,45,3434,429,35
421440,2383,518,1,540,2341,468,3434,35,3435,429,49
880854,1120,23,1,540,2383,518,3435,49,1500,429,14
442005,993,211,1,540,1120,23,1500,14,1243,429,58
901419,805,521,1,540,993,211,1243,58,2251,429,21
1360833,2384,620,1,540,805,521,2251,21,3436,429,21
1820247,53,43,1,540,2384,620,3436,21,115,429,12
2279661,0,0,1,540,53,43,115,12,0,429,0
2739075,208,16,1,540,0,0,0,0,295,429,24
15204,2385,1227,0,541,3452,1710,5072,58,3437,31,21
112223,762,5,0,541,2385,1227,3437,21,915,31,58
205070,238,188,0,541,762,5,915,58,2427,31,58
664484,47,19,0,541,238,188,2427,58,342,31,21
1123898,2386,1228,0,541,47,19,342,21,3438,31,58
1583312,2387,625,0,541,2386,1228,3438,58,3439,31,9
289716,0,0,0,541,2387,625,3439,9,0,31,0
359124,765,213,0,541,0,0,0,0,3440,31,2
818538,2388,269,0,541,765,213,3440,2,3441,31,58
1277952,2389,1229,0,541,2388,269,3441,58,3442,31,31
1737366,136,111,0,541,2389,1229,3442,31,1840,31,58
2196780,259,11,0,541,136,111,1840,58,286,31,31
2656194,295,230,0,541,259,11,286,31,3443,31,11
3115608,409,171,0,541,295,230,3443,11,3444,31,12
70268,673,72,6,542,3452,1710,5072,58,3283,430,36
529682,0,0,6,542,673,72,3283,36,0,430,0
989096,1096,145,6,542,0,0,0,0,1380,430,13
1448510,2390,1230,6,542,1096,145,1380,13,3445,430,58
1907924,2391,1231,6,542,2390,1230,3445,58,3446,430,36
2367338,2392,1232,6,542,2391,1231,3446,36,3447,430,15
2826752,2393,1233,6,542,2392,1232,3447,15,3448,430,58
3286166,1455,188,6,542,2393,1233,3448,58,2105,430,36
165245,1035,642,6,542,1455,188,2105,36,1304,430,24
624659,2341,468,6,542,1035,642,1304,24,3434,430,35
1084073,739,486,6,542,2341,468,3434,35,886,430,58
1543487,103,84,6,542,739,486,886,58,107,430,0
2002901,2394,587,6,542,103,84,107,0,3449,430,58
18696,2395,1234,0,543,3452,1710,5072,58,3450,431,45
478110,1975,275,0,543,2395,1234,3450,45,2943,431,45
115593,874,558,0,543,1975,275,2943,45,1064,431,25
208175,2396,871,0,543,874,558,1064,25,3451,431,34
667589,2397,964,0,543,2396,871,3451,34,3452,431,40
292311,2398,1235,0,543,2397,964,3452,40,3453,431,22
751725,1118,681,0,543,2398,1235,3453,22,1411,431,58
1211139,1824,303,0,543,1118,681,1411,58,2524,431,34
360970,1120,23,0,543,1824,303,2524,34,1414,431,23
820384,0,0,0,543,1120,23,1414,23,0,431,0
1279798,2399,358,0,543,0,0,0,0,3454,431,17
1739212,221,174,0,543,2399,358,3454,17,3455,431,35
408407,2400,434,0,543,221,174,3455,35,3456,431,22
24266,578,397,12,544,3452,1710,5072,58,687,432,30
483680,1,1,12,544,578,397,687,30,1,432,58
120969,721,23,12,544,1,1,1,58,924,432,28
213139,2401,611,12,544,721,23,924,28,3457,432,38
296446,137,112,12,544,2401,611,3457,38,145,432,15
363958,1373,393,12,544,137,112,145,15,3458,432,38
410140,0,0,12,544,1373,393,3458,38,0,432,0
61420,1342,319,0,545,3452,1710,5072,58,3459,433,30
520834,2402,1236,0,545,1342,319,3459,30,3460,433,27
156739,2173,1149,0,545,2402,1236,3460,27,3093,433,36
616153,2403,796,0,545,2173,1149,3093,36,3461,433,35
1075567,2404,1237,0,545,2403,796,3461,35,3462,433,35
1534981,2405,1238,0,545,2404,1237,3462,35,3463,433,35
1994395,1218,734,0,545,2405,1238,3463,35,3464,433,38
2453809,2406,1239,0,545,1218,734,3464,38,3465,433,35
246239,1247,747,0,545,2406,1239,3465,35,1606,433,58
705653,2407,1240,0,545,1247,747,1606,58,3466,433,38
1165067,1804,589,0,545,2407,1240,3466,38,2493,433,36
1624481,2408,394,0,545,1804,589,2493,36,3467,433,24
2083895,1786,976,0,545,2408,394,3467,24,2465,433,36
2543309,1218,734,0,545,1786,976,2465,36,3468,433,38
3002723,1246,746,0,545,1218,734,3468,38,2055,433,38
3462137,0,0,0,545,1246,746,2055,38,0,433,0
324130,2148,1139,0,545,0,0,0,0,3469,433,24
783544,2409,1241,0,545,2148,1139,3469,24,3470,433,30
11396,2410,1242,9,546,3452,1710,5072,58,3471,434,35
470810,1481,850,9,546,2410,1242,3471,35,3472,434,58
108556,2411,1156,9,546,1481,850,3472,58,3473,434,20
201671,2412,181,9,546,2411,1156,3473,20,3474,434,38
286926,1165,115,9,546,2412,181,3474,38,3475,434,15
357144,85,71,9,546,1165,115,3475,15,87,434,24
816558,0,0,9,546,85,71,87,24,0,434,0
1275972,1889,998,9,546,0,0,0,0,2630,434,58
406208,422,43,9,546,1889,998,2630,58,2655,434,12
865622,1481,850,9,546,422,43,2655,12,3476,434,58
63480,2413,1243,0,547,3452,1710,5072,58,3477,435,23
522894,2055,1091,0,547,2413,1243,3477,23,3478,435,28
982308,2414,781,0,547,2055,1091,3478,28,3479,435,5
1441722,1067,244,0,547,2414,781,3479,5,1344,435,1
1901136,2415,1244,0,547,1067,244,1344,1,3480,435,2
2360550,0,0,0,547,2415,1244,3480,2,0,435,0
2819964,2416,1245,0,547,0,0,0,0,3481,435,58
3279378,878,560,0,547,2416,1245,3481,58,1071,435,30
158718,1937,206,0,547,878,560,1071,30,2723,435,58
618132,743,12,0,547,1937,206,2723,58,890,435,58
248043,283,167,0,547,743,12,890,58,3482,435,23
707457,151,85,0,547,283,167,3482,23,163,435,3
54412,293,229,2,548,3452,1710,5072,58,369,436,30
513826,2417,1246,2,548,293,229,369,30,3483,436,35
150018,2418,1247,2,548,2417,1246,3483,35,3484,436,35
240023,878,560,2,548,2418,1247,3484,35,1071,436,30
318948,147,120,2,548,878,560,1071,30,159,436,11
379864,2419,1248,2,548,147,120,159,11,3485,436,58
839278,1801,984,2,548,2419,1248,3485,58,3486,436,36
419514,0,0,2,548,1801,984,3486,36,0,436,0
878928,2420,1249,2,548,0,0,0,0,3487,436,58
1338342,2153,1049,2,548,2420,1249,3487,58,3488,436,58
441074,2421,93,2,548,2153,1049,3488,58,3489,436,58
900488,1612,569,2,548,2421,93,3489,58,2178,436,15
1359902,909,575,2,548,1612,569,2178,15,3490,436,30
1819316,2422,1250,2,548,909,575,3490,30,3491,436,35
2278730,2423,451,2,548,2422,1250,3491,35,3492,436,38
81603,297,117,0,549,3452,1710,5072,58,1296,437,11
176151,2313,1199,0,549,297,117,1296,11,3493,437,7
264172,2424,171,0,549,2313,1199,3493,7,3494,437,12
339172,67,45,0,549,2424,171,3494,12,3495,437,24
798586,1161,701,0,549,67,45,3495,24,3496,437,58
1258000,1497,151,0,549,1161,701,3496,58,3497,437,11
1717414,0,0,0,549,1497,151,3497,11,0,437,0
2176828,709,16,0,549,0,0,0,0,3498,437,58
394230,971,95,0,549,709,16,3498,58,3499,437,24
853644,2425,152,0,549,971,95,3499,24,3500,437,15
1313058,2426,29,0,549,2425,152,3500,15,3501,437,11
1772472,125,100,0,549,2426,29,3501,11,3502,437,58
2231886,2427,18,0,549,125,100,3502,58,3503,437,20
93377,152,124,0,550,3452,1710,5072,58,3504,438,15
552791,2428,586,0,550,152,124,3504,15,3505,438,47
187505,0,0,0,550,2428,586,3505,47,0,438,0
274653,147,120,0,550,0,0,0,0,261,438,11
734067,2429,586,0,550,147,120,261,11,3506,438,18
347891,1260,745,0,550,2429,586,3506,18,1629,438,38
400386,152,124,0,550,1260,745,1629,38,731,438,15
859800,2430,1079,0,550,152,124,731,15,3507,438,5
1319214,259,11,0,550,2430,1079,3507,5,286,438,31
1778628,1589,588,0,550,259,11,286,31,2144,438,58
2238042,425,37,0,550,1589,588,2144,58,3508,438,11
431478,2431,517,0,550,425,37,3508,11,3509,438,29
79090,330,11,0,551,3452,1710,5072,58,368,439,5
173735,860,114,0,551,330,11,368,5,3510,439,38
633149,1457,117,0,551,860,114,3510,38,3511,439,38
1092563,0,0,0,551,1457,117,3511,38,0,439,0
1551977,2337,382,0,551,0,0,0,0,3372,439,35
2011391,2432,1120,0,551,2337,382,3372,35,3512,439,58
2470805,1457,117,0,551,2432,1120,3512,58,3513,439,24
2930219,2433,580,0,551,1457,117,3513,24,3514,439,35
261932,2434,807,0,551,2433,580,3514,35,3515,439,35
721346,2290,85,0,551,2434,807,3515,35,3295,439,2
1180760,1385,807,0,551,2290,85,3295,2,3516,439,38
337262,2020,1073,0,551,1385,807,3516,38,3517,439,35
71826,1131,411,0,552,3452,1710,5072,58,1431,440,30
531240,699,2,0,552,1131,411,1431,30,2077,440,8
990654,268,212,0,552,699,2,2077,8,296,440,2
166753,1232,102,0,552,268,212,296,2,1581,440,29
626167,2435,946,0,552,1232,102,1581,29,3518,440,58
1085581,2436,1251,0,552,2435,946,3518,58,3519,440,58
255501,163,72,0,552,2436,1251,3519,58,839,440,12
331897,568,390,0,552,163,72,839,12,674,440,21
791311,0,0,0,552,568,390,674,21,0,440,0
389087,1203,50,0,552,0,0,0,0,1536,440,5
8804,743,12,1,553,3452,1710,5072,58,2571,441,38
468218,53,43,1,553,743,12,2571,38,3520,441,21
106061,529,0,1,553,53,43,3520,21,1114,441,21
565475,2437,594,1,553,529,0,1114,21,3521,441,58
1024889,676,450,1,553,2437,594,3521,58,810,441,27
1484303,1246,746,1,553,676,450,810,27,1605,441,38
199367,0,0,1,553,1246,746,1605,38,0,441,0
658781,475,254,1,553,0,0,0,0,1136,441,21
1118195,73,61,1,553,475,254,1136,21,75,441,58
284967,676,450,1,553,73,61,75,58,3522,441,27
744381,0,0,1,553,676,450,3522,27,1298,441,21
355725,218,61,1,553,0,0,1298,21,3523,441,58
405377,2438,625,1,553,218,61,3523,58,3524,441,58
83928,132,107,0,554,3452,1710,5072,58,1479,442,17
178387,2434,807,0,554,132,107,1479,17,3525,442,20
266255,1003,622,0,554,2434,807,3525,20,1256,442,11
725669,2276,992,0,554,1003,622,1256,11,3526,442,35
340896,762,5,0,554,2276,992,3526,35,915,442,58
395457,2439,251,0,554,762,5,915,58,3527,442,15
428559,1120,23,0,554,2439,251,3527,15,2040,442,24
445551,0,0,0,554,1120,23,2040,24,0,442,0
87204,543,208,0,555,3452,1710,5072,58,646,443,58
546618,211,15,0,555,543,208,646,58,234,443,3
1006032,0,0,0,555,211,15,234,3,0,443,0
1465446,1900,303,0,555,0,0,0,0,3227,443,58
181552,1362,41,0,555,1900,303,3227,58,1767,443,16
640966,616,6,0,555,1362,41,1767,16,3528,443,58
269153,1016,630,0,555,616,6,3528,58,3529,443,14
84503,2440,86,0,556,3452,1710,5072,58,3530,7,38
543917,2441,1252,0,556,2440,86,3530,38,3531,7,58
1003331,2442,490,0,556,2441,1252,3531,58,3532,7,30
1462745,53,43,0,556,2442,490,3532,30,55,7,11
178946,2443,56,0,556,53,43,55,11,3533,7,58
638360,0,0,0,556,2443,56,3533,58,0,7,0
1097774,2166,53,0,556,0,0,0,0,3534,7,35
266771,2444,859,0,556,2166,53,3534,35,3535,7,15
726185,2445,1253,0,556,2444,859,3535,15,3536,7,16
95987,1018,632,0,557,3452,1710,5072,58,2772,444,50
190024,0,0,0,557,1018,632,2772,50,0,444,0
277015,721,23,0,557,0,0,0,0,924,444,28
349870,450,326,0,557,721,23,924,28,2265,444,58
809284,2075,1099,0,557,450,326,2265,58,3134,444,36
1268698,53,43,0,557,2075,1099,3134,36,357,444,7
401798,2056,180,0,557,53,43,357,7,2909,444,35
13726,1018,632,0,558,3452,1710,5072,58,2772,444,50
110802,0,0,0,558,1018,632,2772,50,0,444,0
203751,721,23,0,558,0,0,0,0,924,444,28
288613,450,326,0,558,721,23,924,28,2265,444,58
748027,2075,1099,0,558,450,326,2265,58,3134,444,36
1207441,53,43,0,558,2075,1099,3134,36,357,444,7
358343,2056,180,0,558,53,43,357,7,2909,444,35
817757,836,382,0,558,2056,180,2909,35,1012,444,38
1277171,209,170,0,558,836,382,1012,38,433,444,12
42952,2446,1254,0,559,3452,1710,5072,58,3537,445,58
138966,2447,585,0,559,2446,1254,3537,58,3538,445,36
229742,2448,1255,0,559,2447,585,3538,36,3539,445,7
689156,2449,1256,0,559,2448,1255,3539,7,3540,445,58
310380,2450,1257,0,559,2449,1256,3540,58,3541,445,14
373792,0,0,0,559,2450,1257,3541,14,0,445,0
415915,2451,710,0,559,0,0,0,0,3542,445,29
